POS Tag: DTCP
Word: Ang_mga | Lemma: Ang_mga | a56_250_tags.txt | SN:23 | TN:0
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:57 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:29 | TN:19
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:41 | TN:6
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:31 | TN:46
Word: ng_mga | Lemma: ng_mga | a56_224_tags.txt | SN:2 | TN:20
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:5 | TN:47
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:86 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_263_tags.txt | SN:20 | TN:4
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:11 | TN:31
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:14 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:106 | TN:20
Word: ng_mga | Lemma: ng_mga | a56_225_tags.txt | SN:15 | TN:8
Word: ng_mga | Lemma: ng_mga | a56_252_tags.txt | SN:11 | TN:12
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:154 | TN:16
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:43 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:46 | TN:5
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:18 | TN:39
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:67 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:1 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_211_tags.txt | SN:11 | TN:10
Word: ng_mga | Lemma: ng_mga | a56_213_tags.txt | SN:4 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_204_tags.txt | SN:17 | TN:24
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:63 | TN:13
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:12 | TN:19
Word: ng_mga | Lemma: ng_mga | a56_260_tags.txt | SN:13 | TN:20
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:33 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:118 | TN:27
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:30 | TN:1
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:45 | TN:18
Word: ng_mga | Lemma: ng_mga | a56_252_tags.txt | SN:2 | TN:3
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:65 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:23 | TN:38
Word: ng_mga | Lemma: ng_mga | a56_249_tags.txt | SN:26 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:51 | TN:63
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:27 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_204_tags.txt | SN:7 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:14 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:7 | TN:42
Word: ng_mga | Lemma: ng_mga | a56_250_tags.txt | SN:23 | TN:19
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:49 | TN:6
Word: ng_mga | Lemma: ng_mga | a56_204_tags.txt | SN:17 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:74 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:171 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:22 | TN:31
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:87 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:66 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:31 | TN:33
Word: ng_mga | Lemma: ng_mga | a56_261_tags.txt | SN:18 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:127 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_228_tags.txt | SN:4 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:41 | TN:18
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:68 | TN:10
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:98 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:73 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:27 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:58 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_247_tags.txt | SN:12 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:63 | TN:32
Word: ng_mga | Lemma: ng_mga | a56_251_tags.txt | SN:14 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_251_tags.txt | SN:29 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_198_tags.txt | SN:23 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_223_tags.txt | SN:7 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:7 | TN:20
Word: ng_mga | Lemma: ng_mga | a56_261_tags.txt | SN:18 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:46 | TN:12
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:17 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:10 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_259_tags.txt | SN:18 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:44 | TN:34
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:14 | TN:7
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:76 | TN:9
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:56 | TN:5
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:32 | TN:28
Word: ng_mga | Lemma: ng_mga | a56_260_tags.txt | SN:17 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_247_tags.txt | SN:22 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_263_tags.txt | SN:20 | TN:50
Word: ng_mga | Lemma: ng_mga | a56_226_tags.txt | SN:7 | TN:38
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:7 | TN:7
Word: sa | Lemma: sa | lopez_clement_s11_tags.txt | SN:63 | TN:35
Word: sa_mga | Lemma: sa_mga | a56_263_tags.txt | SN:11 | TN:17
Word: sa_mga | Lemma: sa_mga | a56_263_tags.txt | SN:12 | TN:27
Word: sa_mga | Lemma: sa_mga | a56_263_tags.txt | SN:17 | TN:15
Word: sasakyan | Lemma: sasakyan | a56_249_tags.txt | SN:17 | TN:17
