POS Tag: PMP
Word: , | Lemma: , | a56_181to186_tags.txt | SN:27 | TN:54
Word: . | Lemma: . | a56_261_tags.txt | SN:18 | TN:36
Word: . | Lemma: . | a56_193to197_tags.txt | SN:41 | TN:32
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:27 | TN:16
Word: . | Lemma: . | a56_235to237_tags.txt | SN:30 | TN:9
Word: . | Lemma: . | a56_181to186_tags.txt | SN:60 | TN:15
Word: . | Lemma: . | a56_181to186_tags.txt | SN:12 | TN:20
Word: . | Lemma: . | a56_181to186_tags.txt | SN:20 | TN:23
Word: . | Lemma: . | a56_181to186_tags.txt | SN:44 | TN:17
Word: . | Lemma: . | a56_181to186_tags.txt | SN:106 | TN:8
Word: . | Lemma: . | a56_200_tags.txt | SN:30 | TN:15
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:5 | TN:5
Word: . | Lemma: . | a56_253to258_tags.txt | SN:13 | TN:16
Word: . | Lemma: . | a56_253to258_tags.txt | SN:118 | TN:35
Word: . | Lemma: . | a56_253to258_tags.txt | SN:53 | TN:18
Word: . | Lemma: . | a56_248_tags.txt | SN:27 | TN:30
Word: . | Lemma: . | a56_252_tags.txt | SN:21 | TN:21
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:64 | TN:15
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:75 | TN:13
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:41 | TN:53
Word: . | Lemma: . | a56_250_tags.txt | SN:22 | TN:24
Word: . | Lemma: . | a56_193to197_tags.txt | SN:98 | TN:29
Word: . | Lemma: . | a56_249_tags.txt | SN:1 | TN:16
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:52 | TN:64
Word: . | Lemma: . | a56_211_tags.txt | SN:11 | TN:23
Word: . | Lemma: . | a56_238to240_tags.txt | SN:38 | TN:16
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:111 | TN:11
Word: . | Lemma: . | a56_253to258_tags.txt | SN:36 | TN:26
Word: . | Lemma: . | a56_193to197_tags.txt | SN:22 | TN:34
Word: . | Lemma: . | a56_198_tags.txt | SN:23 | TN:21
Word: . | Lemma: . | a56_227_tags.txt | SN:11 | TN:22
Word: . | Lemma: . | a56_264_tags.txt | SN:7 | TN:9
Word: . | Lemma: . | a56_248_tags.txt | SN:10 | TN:67
Word: . | Lemma: . | a56_252_tags.txt | SN:10 | TN:22
Word: . | Lemma: . | a56_238to240_tags.txt | SN:56 | TN:25
Word: . | Lemma: . | a56_211_tags.txt | SN:37 | TN:48
Word: . | Lemma: . | a56_225_tags.txt | SN:26 | TN:56
Word: . | Lemma: . | a56_193to197_tags.txt | SN:105 | TN:39
Word: . | Lemma: . | a56_224_tags.txt | SN:6 | TN:11
Word: . | Lemma: . | a56_249_tags.txt | SN:5 | TN:19
Word: . | Lemma: . | a56_250_tags.txt | SN:14 | TN:39
Word: . | Lemma: . | a56_253to258_tags.txt | SN:136 | TN:12
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:8 | TN:13
Word: . | Lemma: . | a56_249_tags.txt | SN:18 | TN:17
Word: . | Lemma: . | a56_224_tags.txt | SN:16 | TN:15
Word: . | Lemma: . | a56_253to258_tags.txt | SN:57 | TN:38
Word: . | Lemma: . | a56_200_tags.txt | SN:1 | TN:34
Word: . | Lemma: . | a56_253to258_tags.txt | SN:168 | TN:50
Word: . | Lemma: . | a56_238to240_tags.txt | SN:19 | TN:38
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:13 | TN:9
Word: . | Lemma: . | a56_193to197_tags.txt | SN:35 | TN:36
Word: . | Lemma: . | a56_193to197_tags.txt | SN:6 | TN:8
Word: . | Lemma: . | a56_224_tags.txt | SN:10 | TN:29
Word: . | Lemma: . | a56_228_tags.txt | SN:5 | TN:43
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:61 | TN:20
Word: . | Lemma: . | a56_248_tags.txt | SN:25 | TN:23
Word: . | Lemma: . | a56_259_tags.txt | SN:10 | TN:38
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:4 | TN:11
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:68 | TN:17
Word: . | Lemma: . | a56_225_tags.txt | SN:12 | TN:22
Word: . | Lemma: . | a56_247_tags.txt | SN:19 | TN:31
Word: . | Lemma: . | a56_204_tags.txt | SN:21 | TN:27
Word: . | Lemma: . | a56_259_tags.txt | SN:3 | TN:25
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:90 | TN:18
Word: . | Lemma: . | a56_193to197_tags.txt | SN:9 | TN:49
Word: . | Lemma: . | a56_181to186_tags.txt | SN:117 | TN:14
Word: . | Lemma: . | a56_193to197_tags.txt | SN:5 | TN:23
Word: . | Lemma: . | a56_204_tags.txt | SN:8 | TN:23
Word: . | Lemma: . | a56_260_tags.txt | SN:12 | TN:34
Word: . | Lemma: . | a56_263_tags.txt | SN:5 | TN:12
Word: . | Lemma: . | a56_238to240_tags.txt | SN:35 | TN:8
Word: . | Lemma: . | a56_193to197_tags.txt | SN:83 | TN:37
Word: . | Lemma: . | a56_200_tags.txt | SN:16 | TN:23
Word: . | Lemma: . | a56_227_tags.txt | SN:27 | TN:28
Word: . | Lemma: . | a56_253to258_tags.txt | SN:62 | TN:20
Word: . | Lemma: . | a56_259_tags.txt | SN:18 | TN:34
Word: . | Lemma: . | a56_235to237_tags.txt | SN:1 | TN:34
Word: . | Lemma: . | a56_181to186_tags.txt | SN:66 | TN:37
Word: . | Lemma: . | a56_193to197_tags.txt | SN:17 | TN:15
Word: . | Lemma: . | a56_193to197_tags.txt | SN:99 | TN:26
Word: . | Lemma: . | a56_198_tags.txt | SN:12 | TN:18
Word: . | Lemma: . | a56_214_tags.txt | SN:12 | TN:15
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:1 | TN:14
Word: . | Lemma: . | a56_224_tags.txt | SN:4 | TN:13
Word: . | Lemma: . | a56_264_tags.txt | SN:4 | TN:13
Word: . | Lemma: . | a56_259_tags.txt | SN:1 | TN:26
Word: . | Lemma: . | a56_213_tags.txt | SN:49 | TN:13
Word: . | Lemma: . | a56_259_tags.txt | SN:25 | TN:32
Word: . | Lemma: . | a56_238to240_tags.txt | SN:5 | TN:15
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:62 | TN:11
Word: . | Lemma: . | a56_248_tags.txt | SN:4 | TN:23
Word: . | Lemma: . | a56_225_tags.txt | SN:8 | TN:12
Word: . | Lemma: . | a56_228_tags.txt | SN:16 | TN:18
Word: . | Lemma: . | a56_235to237_tags.txt | SN:65 | TN:22
Word: . | Lemma: . | a56_198_tags.txt | SN:6 | TN:22
Word: . | Lemma: . | a56_223_tags.txt | SN:6 | TN:16
Word: . | Lemma: . | a56_235to237_tags.txt | SN:42 | TN:28
Word: . | Lemma: . | a56_259_tags.txt | SN:15 | TN:16
Word: . | Lemma: . | a56_247_tags.txt | SN:25 | TN:10
Word: . | Lemma: . | a56_198_tags.txt | SN:37 | TN:16
Word: . | Lemma: . | a56_226_tags.txt | SN:17 | TN:20
Word: . | Lemma: . | a56_247_tags.txt | SN:11 | TN:20
Word: . | Lemma: . | a56_264_tags.txt | SN:2 | TN:7
Word: . | Lemma: . | a56_261_tags.txt | SN:1 | TN:23
Word: . | Lemma: . | a56_226_tags.txt | SN:24 | TN:22
Word: . | Lemma: . | a56_193to197_tags.txt | SN:90 | TN:39
Word: . | Lemma: . | a56_260_tags.txt | SN:10 | TN:32
Word: . | Lemma: . | a56_211_tags.txt | SN:17 | TN:37
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:13 | TN:24
Word: . | Lemma: . | a56_238to240_tags.txt | SN:64 | TN:14
Word: . | Lemma: . | a56_235to237_tags.txt | SN:35 | TN:37
Word: . | Lemma: . | a56_193to197_tags.txt | SN:16 | TN:18
Word: . | Lemma: . | a56_204_tags.txt | SN:22 | TN:18
Word: . | Lemma: . | a56_198_tags.txt | SN:16 | TN:27
Word: . | Lemma: . | a56_253to258_tags.txt | SN:55 | TN:16
Word: . | Lemma: . | a56_235to237_tags.txt | SN:36 | TN:28
Word: . | Lemma: . | a56_248_tags.txt | SN:28 | TN:32
Word: . | Lemma: . | a56_253to258_tags.txt | SN:33 | TN:24
Word: . | Lemma: . | a56_261_tags.txt | SN:24 | TN:23
Word: . | Lemma: . | a56_193to197_tags.txt | SN:104 | TN:27
Word: . | Lemma: . | a56_211_tags.txt | SN:3 | TN:34
Word: . | Lemma: . | a56_264_tags.txt | SN:18 | TN:22
Word: . | Lemma: . | a56_261_tags.txt | SN:26 | TN:13
Word: . | Lemma: . | a56_264_tags.txt | SN:34 | TN:22
Word: . | Lemma: . | a56_264_tags.txt | SN:34 | TN:8
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:40 | TN:32
Word: . | Lemma: . | a56_225_tags.txt | SN:16 | TN:9
Word: . | Lemma: . | a56_198_tags.txt | SN:11 | TN:12
Word: . | Lemma: . | a56_193to197_tags.txt | SN:69 | TN:18
Word: . | Lemma: . | a56_193to197_tags.txt | SN:80 | TN:26
Word: . | Lemma: . | a56_200_tags.txt | SN:8 | TN:13
Word: . | Lemma: . | a56_248_tags.txt | SN:22 | TN:19
Word: . | Lemma: . | a56_253to258_tags.txt | SN:132 | TN:49
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:71 | TN:19
Word: . | Lemma: . | a56_247_tags.txt | SN:6 | TN:61
Word: . | Lemma: . | a56_249_tags.txt | SN:20 | TN:8
Word: . | Lemma: . | a56_213_tags.txt | SN:33 | TN:39
Word: . | Lemma: . | a56_235to237_tags.txt | SN:6 | TN:12
Word: . | Lemma: . | a56_251_tags.txt | SN:9 | TN:14
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:57 | TN:21
Word: . | Lemma: . | a56_228_tags.txt | SN:9 | TN:18
Word: . | Lemma: . | a56_235to237_tags.txt | SN:56 | TN:11
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:30 | TN:13
Word: . | Lemma: . | a56_224_tags.txt | SN:32 | TN:12
Word: . | Lemma: . | a56_198_tags.txt | SN:33 | TN:17
Word: . | Lemma: . | a56_223_tags.txt | SN:5 | TN:79
Word: . | Lemma: . | a56_249_tags.txt | SN:2 | TN:29
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:3 | TN:32
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:84 | TN:11
Word: . | Lemma: . | a56_181to186_tags.txt | SN:38 | TN:10
Word: . | Lemma: . | a56_238to240_tags.txt | SN:1 | TN:12
Word: . | Lemma: . | a56_212_tags.txt | SN:25 | TN:19
Word: . | Lemma: . | a56_247_tags.txt | SN:15 | TN:36
Word: . | Lemma: . | a56_247_tags.txt | SN:22 | TN:28
Word: . | Lemma: . | a56_263_tags.txt | SN:17 | TN:50
Word: . | Lemma: . | a56_204_tags.txt | SN:23 | TN:29
Word: . | Lemma: . | a56_211_tags.txt | SN:33 | TN:15
Word: . | Lemma: . | a56_226_tags.txt | SN:9 | TN:18
Word: . | Lemma: . | a56_252_tags.txt | SN:3 | TN:57
Word: . | Lemma: . | a56_181to186_tags.txt | SN:71 | TN:11
Word: . | Lemma: . | a56_181to186_tags.txt | SN:93 | TN:38
Word: . | Lemma: . | a56_204_tags.txt | SN:10 | TN:21
Word: . | Lemma: . | a56_263_tags.txt | SN:1 | TN:22
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:38 | TN:29
Word: . | Lemma: . | a56_235to237_tags.txt | SN:32 | TN:35
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:31 | TN:11
Word: . | Lemma: . | a56_193to197_tags.txt | SN:71 | TN:17
Word: . | Lemma: . | a56_225_tags.txt | SN:23 | TN:17
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:35 | TN:14
Word: . | Lemma: . | a56_253to258_tags.txt | SN:40 | TN:26
Word: . | Lemma: . | a56_181to186_tags.txt | SN:55 | TN:21
Word: . | Lemma: . | a56_181to186_tags.txt | SN:64 | TN:14
Word: . | Lemma: . | a56_193to197_tags.txt | SN:110 | TN:29
Word: . | Lemma: . | a56_211_tags.txt | SN:1 | TN:59
Word: . | Lemma: . | a56_235to237_tags.txt | SN:73 | TN:32
Word: . | Lemma: . | a56_225_tags.txt | SN:10 | TN:9
Word: . | Lemma: . | a56_251_tags.txt | SN:23 | TN:18
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:32 | TN:37
Word: . | Lemma: . | a56_253to258_tags.txt | SN:113 | TN:4
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:51 | TN:14
Word: . | Lemma: . | a56_250_tags.txt | SN:15 | TN:19
Word: . | Lemma: . | a56_253to258_tags.txt | SN:173 | TN:42
Word: . | Lemma: . | a56_225_tags.txt | SN:20 | TN:30
Word: . | Lemma: . | a56_193to197_tags.txt | SN:75 | TN:16
Word: . | Lemma: . | a56_193to197_tags.txt | SN:84 | TN:17
Word: . | Lemma: . | a56_253to258_tags.txt | SN:126 | TN:33
Word: . | Lemma: . | a56_193to197_tags.txt | SN:101 | TN:12
Word: . | Lemma: . | a56_264_tags.txt | SN:25 | TN:19
Word: . | Lemma: . | a56_251_tags.txt | SN:11 | TN:9
Word: . | Lemma: . | a56_181to186_tags.txt | SN:113 | TN:30
Word: . | Lemma: . | a56_181to186_tags.txt | SN:143 | TN:38
Word: . | Lemma: . | a56_204_tags.txt | SN:12 | TN:28
Word: . | Lemma: . | a56_214_tags.txt | SN:22 | TN:19
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:99 | TN:13
Word: . | Lemma: . | a56_228_tags.txt | SN:1 | TN:19
Word: . | Lemma: . | a56_198_tags.txt | SN:9 | TN:35
Word: . | Lemma: . | a56_224_tags.txt | SN:9 | TN:37
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:34 | TN:15
Word: . | Lemma: . | a56_253to258_tags.txt | SN:57 | TN:10
Word: . | Lemma: . | a56_248_tags.txt | SN:31 | TN:22
Word: Galicia. | Lemma: Galicia. | a56_263_tags.txt | SN:10 | TN:28
Word: Turkish. | Lemma: Turkish. | a56_235to237_tags.txt | SN:41 | TN:29
Word: buwan. | Lemma: buwan. | cua_bernice_s11_tags.txt | SN:23 | TN:56
Word: convention. | Lemma: convention. | a56_253to258_tags.txt | SN:74 | TN:8
Word: dahilan. | Lemma: dahilan. | a56_260_tags.txt | SN:18 | TN:14
Word: hilaga. | Lemma: hilaga. | a56_264_tags.txt | SN:31 | TN:37
